ImageId,class_1,class_2,class_3,class_4,has_defect
dc67d78bf.jpg,1,0,0,0,1
d06052fa8.jpg,0,0,1,0,1
6796e2c3f.jpg,0,0,0,0,0
0f0c71c3e.jpg,0,0,1,0,1
47cf3a13c.jpg,1,0,0,0,1
cf8e21964.jpg,0,0,1,0,1
00c6060db.jpg,0,0,0,0,0
530227cd2.jpg,0,0,0,0,0
8ed31effd.jpg,1,0,0,0,1
105f93d9e.jpg,0,0,1,0,1
b69920a15.jpg,0,0,1,0,1
193732cc8.jpg,0,0,0,0,0
d717685ea.jpg,0,0,0,0,0
ebf129ba9.jpg,0,0,0,0,0
bcd819a3b.jpg,0,0,0,0,0
d606a3bc4.jpg,0,0,0,0,0
903d4e8ce.jpg,0,0,0,0,0
a3714aefc.jpg,0,0,1,0,1
ccef0f068.jpg,0,0,0,0,0
82b23f53c.jpg,0,0,1,0,1
3eae81bc8.jpg,0,0,1,0,1
d4e66ad89.jpg,0,0,1,0,1
ea87a105c.jpg,0,0,0,0,0
0025bde0c.jpg,0,0,1,1,1
14dfdd0bf.jpg,0,0,0,0,0
0696cfa05.jpg,0,0,1,0,1
7f9df7221.jpg,0,0,0,0,0
534fa3ac4.jpg,1,0,0,0,1
255dde01e.jpg,0,0,0,0,0
f939530e3.jpg,0,0,0,0,0
dfc4b8d29.jpg,0,0,1,0,1
165a55d5c.jpg,0,0,1,1,1
b9fc6b359.jpg,0,0,0,1,1
35928cedc.jpg,0,0,0,0,0
1f663a670.jpg,0,0,0,0,0
48f24cf29.jpg,0,0,0,0,0
e4547788b.jpg,0,0,1,0,1
15a15f4c4.jpg,0,0,0,0,0
7ee4ba925.jpg,0,0,1,0,1
9271c7e3d.jpg,0,1,0,0,1
72bebf035.jpg,1,0,0,0,1
bb21cd153.jpg,0,0,0,0,0
dce018412.jpg,0,0,0,0,0
17f9f952a.jpg,1,0,0,0,1
d2454fd68.jpg,1,0,0,0,1
63a3aaaa4.jpg,0,0,0,0,0
4eb33b3fe.jpg,0,0,0,0,0
4a585e4e9.jpg,0,0,0,0,0
bfd00e92b.jpg,0,0,0,0,0
b6db869b7.jpg,0,0,0,0,0
5cc70cbdb.jpg,0,0,0,1,1
47a193b76.jpg,0,0,1,0,1
3dafe7660.jpg,0,0,0,0,0
b0636a5e2.jpg,0,0,1,0,1
55e7e8715.jpg,0,0,0,0,0
6f7e69e8b.jpg,0,0,0,0,0
8eec15551.jpg,0,0,0,0,0
67270238f.jpg,0,0,0,0,0
b69aaf096.jpg,0,0,1,0,1
3b55c8cd1.jpg,0,0,0,0,0
92ebbbaea.jpg,0,0,1,0,1
64e954c1f.jpg,0,0,0,0,0
df17684d1.jpg,0,0,1,0,1
c32d6a8c5.jpg,0,0,0,0,0
3a6a4078f.jpg,0,0,1,0,1
f701e3865.jpg,0,0,0,0,0
22d94f944.jpg,0,0,0,0,0
23c450c03.jpg,1,0,0,0,1
bb78033f6.jpg,0,0,0,0,0
7ad42c7a8.jpg,0,0,0,0,0
33945043e.jpg,1,0,0,0,1
ce06d92b1.jpg,0,0,0,0,0
acd54b2af.jpg,0,0,0,0,0
1aedfd7ab.jpg,0,0,1,0,1
602288d9c.jpg,0,0,1,0,1
924b2f84a.jpg,0,0,0,0,0
ab3065e7f.jpg,0,0,0,0,0
9027291e8.jpg,0,0,1,0,1
a2d475315.jpg,0,0,1,0,1
4232b6b9a.jpg,0,0,0,0,0
18c14f720.jpg,0,1,0,0,1
2efbac12d.jpg,0,0,0,0,0
ded434019.jpg,0,0,0,0,0
f157238ea.jpg,0,0,0,0,0
3dd12eaf0.jpg,0,0,0,0,0
c7eb26d69.jpg,0,0,0,0,0
a3c50494f.jpg,0,0,0,0,0
70a1d1d39.jpg,0,0,0,1,1
d245c4e7f.jpg,1,0,0,0,1
7b4bcde18.jpg,0,0,1,0,1
89f119c0a.jpg,1,0,0,0,1
0c888ecb5.jpg,0,0,1,1,1
9b7f10d4b.jpg,0,0,0,0,0
f6efc793c.jpg,0,0,0,0,0
9d3b4a019.jpg,0,0,0,1,1
ee21b4b2d.jpg,0,0,1,0,1
7be162a87.jpg,0,0,0,0,0
9b67d53e6.jpg,0,0,0,0,0
2b06b596f.jpg,0,0,0,0,0
ef21b3e57.jpg,0,0,1,0,1
428f061fd.jpg,0,0,0,0,0
aa741b586.jpg,0,0,1,0,1
c8f2eeaeb.jpg,0,0,0,0,0
6b6a070d0.jpg,0,0,1,0,1
a5ab1671d.jpg,0,0,0,0,0
f1d7871fd.jpg,0,0,0,0,0
4d57922af.jpg,0,0,0,1,1
6c3866964.jpg,0,0,0,0,0
ec87938ad.jpg,0,0,0,0,0
d691b03b6.jpg,0,0,0,0,0
6b9b11301.jpg,0,0,1,0,1
e131b10b3.jpg,0,0,1,0,1
d989f3b29.jpg,0,0,0,0,0
0b1993a49.jpg,0,0,1,0,1
c9d24ef83.jpg,0,0,1,0,1
0db39b46a.jpg,0,0,0,0,0
a5d62699f.jpg,0,0,0,0,0
efb8d2080.jpg,0,0,0,0,0
5b34ea110.jpg,0,0,0,0,0
cd1f8d368.jpg,0,1,0,0,1
f3d855e66.jpg,0,0,1,0,1
aa14f39fd.jpg,1,0,0,0,1
f6ada445d.jpg,0,0,0,0,0
6f490117c.jpg,0,0,1,0,1
fdabe52ee.jpg,0,0,1,0,1
ea497a14e.jpg,0,0,0,0,0
6ca581fb2.jpg,0,0,0,0,0
cb7a45fa6.jpg,0,0,1,0,1
47dfe1d85.jpg,0,0,0,0,0
d36deb533.jpg,0,0,0,0,0
0a1cade03.jpg,0,0,0,0,0
446ba8f9b.jpg,0,0,1,0,1
39b187684.jpg,0,0,0,0,0
edbb46a8e.jpg,0,0,1,0,1
c3ff6937c.jpg,1,0,0,0,1
c07b4a53e.jpg,0,0,1,0,1
cd66a2861.jpg,0,0,0,0,0
714a7eec8.jpg,0,0,0,0,0
93febc91d.jpg,0,0,1,0,1
5fa81f2b5.jpg,0,0,1,0,1
1f9f97b80.jpg,0,0,1,0,1
0a46cc4bf.jpg,0,0,0,0,0
1c9bc9377.jpg,0,0,0,0,0
471b423b1.jpg,0,0,1,0,1
3f0cb41b9.jpg,0,0,0,0,0
f67e682da.jpg,0,0,1,0,1
df656b199.jpg,0,0,1,0,1
994aa6f1d.jpg,0,0,1,0,1
402ed4424.jpg,0,0,0,0,0
a71e7121c.jpg,1,0,0,0,1
760bc3180.jpg,0,0,1,0,1
552c82a23.jpg,0,0,0,0,0
4529ee151.jpg,0,0,1,0,1
cf5231a23.jpg,0,0,1,0,1
